turk_uydu,cop_parca,cop_kaynak,mesafe_t0_km,hiz_t0_km_s,tahmin_t24_km,gercek_t24_km,hata_km,hiz_t24_km_s,delta_mesafe_km,cop_inclination_deg,cop_eccentricity,cop_sma_km,cop_perigee_km,cop_apogee_km,roket_govdesi,malzeme,yanma_orani,yere_dusme_riski,orbital_risk_skoru,bilesik_risk_skoru,risk_sinifi,trend,hesap_utc
GOKTURK 1A,ONEWEB-0228,aktif_uydular,12572.53,13.696,4415.14,2308.66,-2106.48,8.589,-10263.86,87.8935,0.0002,7579.904,1207.526,1210.2821,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,ANSER FOLLOWER 2,aktif_uydular,3459.78,14.811,4415.22,3804.12,-611.1,14.729,344.33,97.5551,0.0001,6824.8153,452.939,454.6916,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,ANSER FOLLOWER 2,aktif_uydular,2147.76,14.856,4415.22,1703.59,-2711.63,15.084,-444.17,97.5551,0.0001,6824.8153,452.939,454.6916,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,CS2,aktif_uydular,3059.73,14.627,4415.32,5531.84,1116.52,14.051,2472.1,97.3897,0.001,6842.4095,464.3817,478.4373,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,ANSER FOLLOWER 1,aktif_uydular,3513.94,14.809,4417.67,3741.43,-676.24,14.746,227.49,97.5585,0.0001,6825.7679,454.0628,455.473,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,ANSER FOLLOWER 1,aktif_uydular,2138.66,14.86,4417.67,1773.44,-2644.23,15.085,-365.21,97.5585,0.0001,6825.7679,454.0628,455.473,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,FLOCK 4G-24,aktif_uydular,2059.67,15.071,4417.83,4048.37,-369.46,14.52,1988.7,97.4043,0.0003,6859.2797,486.2761,490.2833,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,ONEWEB-0689,aktif_uydular,13323.52,14.348,4418.0,3246.9,-1171.1,6.416,-10076.62,87.8909,0.0002,7595.8235,1223.4175,1226.2295,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-2419,aktif_uydular,6222.96,14.466,4419.36,5741.36,1322.0,13.542,-481.6,53.161,0.0001,6853.3495,481.6347,483.0643,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-32828,aktif_uydular,9115.97,14.482,4422.17,3046.99,-1375.18,12.45,-6068.99,53.1573,0.0001,6853.3714,481.6271,483.1157,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-2361,aktif_uydular,2553.68,14.636,4422.94,3567.65,-855.29,15.087,1013.97,53.1622,0.0002,6850.6497,478.3597,480.9397,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,ONEWEB-0438,aktif_uydular,12447.91,14.471,4423.26,4603.28,180.02,5.608,-7844.63,87.8808,0.0002,7599.8437,1227.551,1230.1365,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-33674,aktif_uydular,11060.15,13.955,4423.5,3898.07,-525.43,8.272,-7162.08,43.0026,0.0002,6861.1483,489.0704,491.2261,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-1131,aktif_uydular,8001.91,14.528,4423.63,5433.76,1010.13,13.022,-2568.15,53.1607,0.0001,6853.3882,481.4891,483.2874,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-35213,aktif_uydular,6426.34,14.32,4425.68,1986.73,-2438.95,13.761,-4439.61,53.1574,0.0001,6853.4077,481.5284,483.287,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,ONEWEB-0188,aktif_uydular,14519.8,14.484,4426.49,3979.79,-446.7,3.385,-10540.01,87.8944,0.0002,7583.9242,1211.6842,1214.1641,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-31610,aktif_uydular,11713.06,13.608,4427.04,4347.62,-79.42,9.472,-7365.43,43.0006,0.0001,6861.2081,489.3004,491.1159,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-36699,aktif_uydular,2805.99,14.752,4427.4,5690.37,1262.97,13.829,2884.38,97.2858,0.0002,6843.7037,471.3917,474.0156,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-11328 [DTC],aktif_uydular,6619.13,3.875,4427.82,5602.01,1174.19,8.111,-1017.12,53.1596,0.0001,6737.881,366.2382,367.5238,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,ONEWEB-0602,aktif_uydular,14128.11,14.149,4429.79,5612.66,1182.87,4.739,-8515.45,87.9171,0.0002,7555.8933,1183.4826,1186.304,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-34234,aktif_uydular,9967.14,14.562,4430.13,2987.85,-1442.28,11.143,-6979.29,43.0018,0.0001,6861.2074,489.1886,491.2263,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-36435,aktif_uydular,2902.08,15.028,4430.31,2497.08,-1933.23,14.455,-405.0,97.2851,0.0002,6803.8826,431.5585,434.2066,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-30477,aktif_uydular,10162.43,14.518,4431.35,3136.1,-1295.25,10.888,-7026.34,43.0022,0.0001,6861.1867,489.3387,491.0348,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,UHETSAT,aktif_uydular,1738.84,14.863,4431.89,2904.92,-1526.97,14.91,1166.08,97.3556,0.0012,6853.7394,474.5416,490.9371,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-2589,aktif_uydular,9263.92,14.34,4433.55,2269.01,-2164.54,11.709,-6994.9,53.1583,0.0001,6853.4001,481.5955,483.2047,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,FLOCK 4G-18,aktif_uydular,1763.53,14.881,4433.63,5474.33,1040.7,13.994,3710.79,97.4036,0.0004,6860.8372,487.1216,492.5527,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,AEROCUBE 8D,aktif_uydular,12812.18,14.803,4433.72,2919.68,-1514.04,4.279,-9892.49,98.0813,0.0005,6874.3494,500.0772,506.6216,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-33853,aktif_uydular,9114.38,13.453,4434.61,1810.04,-2624.57,10.552,-7304.34,43.0001,0.0001,6861.1511,489.5988,490.7035,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,KUIPER-00199,aktif_uydular,4175.31,15.147,4434.84,3355.3,-1079.54,14.116,-820.02,51.8811,0.0011,6839.5352,460.9959,476.0744,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,QIANFAN-39,aktif_uydular,13651.17,14.925,4435.16,5158.92,723.76,6.154,-8492.25,89.009,0.0019,7185.0902,800.7496,827.4307,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,ONEWEB-0432,aktif_uydular,14621.55,14.718,4440.1,1824.67,-2615.43,1.806,-12796.88,87.9245,0.0002,7568.0318,1195.7044,1198.3593,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-36912,aktif_uydular,2259.27,15.162,4440.91,2719.2,-1721.71,14.72,459.93,97.285,0.0001,6843.8153,471.9359,473.6947,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-31684,aktif_uydular,11209.36,14.281,4442.71,3475.22,-967.49,8.892,-7734.13,43.0017,0.0001,6861.2001,489.3459,491.0543,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-35885,aktif_uydular,12906.57,14.753,4444.38,2748.09,-1696.29,4.956,-10158.48,53.1619,0.0001,6853.3478,481.6597,483.0359,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-31306,aktif_uydular,11783.68,14.18,4444.44,3353.85,-1090.59,8.256,-8429.84,53.1609,0.0001,6853.3776,481.4818,483.2733,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-11340 [DTC],aktif_uydular,6995.92,5.505,4444.49,923.48,-3521.01,9.394,-6072.44,53.1601,0.0001,6737.8238,366.0759,367.5717,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-35812,aktif_uydular,11111.64,13.951,4445.0,4218.12,-226.88,8.919,-6893.52,42.9989,0.0002,6861.1567,488.8236,491.4899,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,ONEWEB-0168,aktif_uydular,14074.64,14.182,4445.05,2679.73,-1765.32,3.765,-11394.91,87.9023,0.0002,7587.9077,1215.5662,1218.2493,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-36934,aktif_uydular,13439.58,9.028,4445.71,4227.6,-218.11,11.733,-9211.98,53.1582,0.0001,6654.7281,283.1072,284.349,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-35905,aktif_uydular,12835.41,14.509,4446.42,4824.75,378.33,6.414,-8010.66,43.0047,0.0001,6861.1431,489.2786,491.0076,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-5690,aktif_uydular,10442.01,14.245,4447.16,5676.17,1229.01,10.712,-4765.84,43.0018,0.0001,6863.6931,491.7137,493.6726,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-37053,aktif_uydular,13127.25,4.409,4447.26,2165.11,-2282.15,15.004,-10962.15,97.2844,0.0001,6706.3758,334.7206,336.031,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-36535,aktif_uydular,12285.5,14.499,4447.27,3196.91,-1250.36,6.22,-9088.59,42.9997,0.0001,6858.7565,486.7634,488.7497,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-30890,aktif_uydular,10988.07,14.207,4447.62,5804.3,1356.68,10.062,-5183.77,43.0001,0.0001,6863.6891,491.9019,493.4764,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-37028,aktif_uydular,13660.38,9.347,4448.23,3548.52,-899.71,12.671,-10111.86,53.1584,0.0001,6657.0725,285.5453,286.5998,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-11696 [DTC],aktif_uydular,9096.62,6.4,4449.81,1541.26,-2908.55,11.081,-7555.36,42.999,0.0004,6734.6631,361.24,366.0863,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-34529,aktif_uydular,13475.87,14.352,4450.52,387.54,-4062.98,3.948,-13088.33,97.6049,0.0002,6927.6362,555.3227,557.9497,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,EXO-0,aktif_uydular,3813.23,14.502,4450.54,2614.01,-1836.53,14.751,-1199.22,97.3847,0.0011,6844.3707,466.039,480.7024,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-36720,aktif_uydular,2824.53,14.64,4450.7,2196.5,-2254.2,15.138,-628.03,97.2863,0.0002,6843.6927,471.1583,474.227,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-30145,aktif_uydular,10861.22,13.608,4451.76,4016.74,-435.02,10.684,-6844.49,42.9994,0.0001,6861.9845,490.2743,491.6947,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-31359,aktif_uydular,7214.99,14.506,4452.25,5511.09,1058.84,13.35,-1703.89,53.1597,0.0001,6853.3578,481.5847,483.1308,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-34578,aktif_uydular,13347.28,14.739,4452.4,4959.08,506.68,6.602,-8388.2,97.6018,0.0002,6927.6296,555.161,558.0983,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-5750,aktif_uydular,11191.18,14.086,4452.84,4103.81,-349.03,8.588,-7087.37,43.0016,0.0001,6863.699,491.8925,493.5055,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-2395,aktif_uydular,5684.47,14.597,4454.69,5497.93,1043.24,13.583,-186.53,53.1592,0.0001,6853.3183,481.5109,483.1256,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-33881,aktif_uydular,12867.87,14.449,4456.3,4162.52,-293.78,5.51,-8705.34,43.0008,0.0002,6861.1555,488.9129,491.398,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-31140,aktif_uydular,10125.35,14.04,4456.5,1286.33,-3170.17,9.877,-8839.03,53.1591,0.0001,6853.4319,481.6911,483.1728,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-31876,aktif_uydular,3898.14,13.857,4457.86,4772.4,314.54,13.564,874.26,43.0009,0.0001,6861.1809,489.4858,490.8759,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,ONEWEB-0513,aktif_uydular,14512.14,14.2,4459.03,4272.27,-186.76,1.48,-10239.88,87.9209,0.0002,7561.8512,1189.2836,1192.4188,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,ONEWEB-0233,aktif_uydular,12634.33,13.698,4459.33,2150.75,-2308.58,8.568,-10483.58,87.8923,0.0002,7579.9031,1207.3727,1210.4335,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-30852,aktif_uydular,11059.54,14.373,4460.59,5729.71,1269.12,10.045,-5329.83,43.0007,0.0001,6861.1611,489.5436,490.7786,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-30862,aktif_uydular,8627.93,13.74,4461.16,1530.58,-2930.58,11.392,-7097.35,43.0022,0.0001,6861.1974,489.2595,491.1353,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,FLOCK 4BE-30,aktif_uydular,4058.76,14.679,4461.3,3124.98,-1336.32,14.814,-933.78,97.382,0.0003,6821.3201,448.0848,452.5555,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-30958,aktif_uydular,12888.59,14.506,4461.45,4686.83,225.38,6.16,-8201.77,43.0043,0.0001,6861.2015,489.3994,491.0036,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-35711,aktif_uydular,12847.29,14.377,4461.88,4237.96,-223.92,5.429,-8609.33,42.9987,0.0001,6861.1381,489.5768,490.6993,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-36522,aktif_uydular,4745.83,14.695,4462.26,4359.91,-102.35,13.872,-385.92,43.001,0.0001,6861.2142,489.5438,490.8845,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-36853,aktif_uydular,13099.73,5.453,4462.53,3318.22,-1144.31,15.034,-9781.51,53.158,0.0003,6705.7934,332.6864,336.9003,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-34003,aktif_uydular,2528.27,14.978,4462.59,5295.27,832.68,14.384,2767.0,70.0006,0.0003,6816.1785,443.0403,447.3168,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-35145,aktif_uydular,6368.32,13.226,4463.55,4448.16,-15.39,11.759,-1920.17,53.1622,0.0001,6853.3267,481.8244,482.8291,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-37057,aktif_uydular,12830.26,5.433,4463.67,2851.55,-1612.12,14.876,-9978.71,97.2843,0.0001,6706.6691,334.9159,336.4223,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,SAUDISAT 3,aktif_uydular,5402.03,1.079,4465.62,2623.22,-1842.4,5.266,-2778.81,98.1376,0.0016,7034.8374,652.7519,674.9229,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-35854,aktif_uydular,2809.88,3.844,4465.77,4511.61,45.84,4.995,1701.73,97.2818,0.0001,6706.2728,334.6256,335.92,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-30203,aktif_uydular,11990.04,13.946,4466.03,6376.57,1910.54,8.581,-5613.47,43.0009,0.0001,6863.6886,491.6824,493.6948,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,YAOGAN-33 03,aktif_uydular,2624.83,3.219,4466.51,547.87,-3918.64,3.8,-2076.96,98.1941,0.0009,7075.6836,698.232,711.1352,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,ONEWEB-0427,aktif_uydular,14540.32,14.758,4466.99,3321.27,-1145.72,3.259,-11219.05,87.9246,0.0002,7567.8764,1195.689,1198.0638,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-6158,aktif_uydular,3445.68,14.612,4467.97,4071.79,-396.18,14.576,626.11,43.003,0.0001,6863.6783,491.7435,493.6132,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-33836,aktif_uydular,7102.56,13.714,4468.59,2462.87,-2005.72,12.174,-4639.69,43.0048,0.0003,6861.1202,488.3219,491.9185,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,ONEWEB-0720,aktif_uydular,14497.27,14.091,4469.1,5649.76,1180.66,4.019,-8847.5,87.9202,0.0002,7563.9022,1191.3395,1194.4649,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,S-NET C,aktif_uydular,13907.99,15.06,4470.17,2112.35,-2357.82,2.604,-11795.65,97.545,0.0009,6896.641,519.694,531.5879,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-5695,aktif_uydular,8170.3,13.735,4470.46,2394.99,-2075.47,12.957,-5775.31,43.0008,0.0001,6863.6936,491.8212,493.566,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-34822,aktif_uydular,13219.4,14.71,4470.82,4089.37,-381.45,4.895,-9130.03,53.1602,0.0001,6853.3373,481.6067,483.0678,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,ONEWEB-0298,aktif_uydular,13637.94,14.459,4471.73,1774.37,-2697.36,4.562,-11863.57,87.9173,0.0002,7571.8496,1199.5344,1202.1649,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,GAOFEN-5 01A,aktif_uydular,3692.01,5.13,4472.55,357.24,-4115.31,5.365,-3334.77,98.2299,0.0001,7078.3259,706.8772,707.7747,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 2,STARLINK-30176,aktif_uydular,10308.16,14.346,4472.68,5771.09,1298.41,10.934,-4537.07,42.9972,0.0001,6861.1277,489.4814,490.774,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,STARLINK-30752,aktif_uydular,4797.18,14.642,4472.8,6214.84,1742.04,14.364,1417.66,53.1601,0.0001,6853.3837,481.7758,482.9916,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
GOKTURK 1A,STARLINK-35005,aktif_uydular,13134.61,14.645,4473.03,5810.52,1337.49,7.217,-7324.09,97.6021,0.0002,6927.6307,555.2361,558.0252,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,YAKLASYOR,2026-03-28T18:22:13.487870+00:00
IMECE,JY1SAT (JO-97),aktif_uydular,2751.58,15.013,4473.12,2069.63,-2403.49,14.516,-681.95,97.4223,0.0006,6851.0603,475.8449,484.2758,False,Karma Malzeme (tahmin edilemiyor),%70,0.4,0.8,0.32,YUKSEK,UZAKLASYOR,2026-03-28T18:22:13.487870+00:00
